            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2464547.500000000, A.D. 2035-Aug-08 00:00:00.0000,  7.150201449547214E-01, -7.192172424763439E-01,  5.258239842346495E-05,  1.192023922917852E-02,  1.207103585703327E-02, -1.636229060947770E-06,
2464548.500000000, A.D. 2035-Aug-09 00:00:00.0000,  7.268375945337715E-01, -7.070449611133041E-01,  5.098731478103031E-05,  1.171411135283868E-02,  1.227291081510993E-02, -1.550183323109118E-06,
2464549.500000000, A.D. 2035-Aug-10 00:00:00.0000,  7.384472890222997E-01, -6.946726530596398E-01,  4.948837142149725E-05,  1.150474696078591E-02,  1.247108926555555E-02, -1.445103827770543E-06,
2464550.500000000, A.D. 2035-Aug-11 00:00:00.0000,  7.498460428700895E-01, -6.821040143213688E-01,  4.810122179942981E-05,  1.129224536919462E-02,  1.266557249320125E-02, -1.327659905089956E-06,
2464551.500000000, A.D. 2035-Aug-12 00:00:00.0000,  7.610307627741896E-01, -6.693427393061933E-01,  4.683513893294493E-05,  1.107669251448879E-02,  1.285636197688225E-02, -1.203935571594998E-06,
2464552.500000000, A.D. 2035-Aug-13 00:00:00.0000,  7.719984364352549E-01, -6.563925214939973E-01,  4.569359233443465E-05,  1.085816505930494E-02,  1.304345805659221E-02, -1.079472985170556E-06,
2464553.500000000, A.D. 2035-Aug-14 00:00:00.0000,  7.827461248154139E-01, -6.432570544385869E-01,  4.467472109560017E-05,  1.063673320451649E-02,  1.322686042132545E-02, -9.594181593406521E-07,
2464554.500000000, A.D. 2035-Aug-15 00:00:00.0000,  7.932709564364544E-01, -6.299400317990277E-01,  4.377165068910405E-05,  1.041246195119340E-02,  1.340656941104395E-02, -8.486749258301143E-07,
2464555.500000000, A.D. 2035-Aug-16 00:00:00.0000,  8.035701221954813E-01, -6.164451460037562E-01,  4.297267912601796E-05,  1.018541090919750E-02,  1.358258733281330E-02, -7.520038819373256E-07,
2464556.500000000, A.D. 2035-Aug-17 00:00:00.0000,  8.136408693799442E-01, -6.027760858524496E-01,  4.226140902126058E-05,  9.955632949849845E-03,  1.375491918183655E-02, -6.740267175734343E-07,
2464557.500000000, A.D. 2035-Aug-18 00:00:00.0000,  8.234804939367704E-01, -5.889365338846544E-01,  4.161693166405617E-05,  9.723172146524730E-03,  1.392357232851480E-02, -6.191162766818397E-07,
2464558.500000000, A.D. 2035-Aug-19 00:00:00.0000,  8.330863305575823E-01, -5.749301646895743E-01,  4.101417850798676E-05,  9.488061568326028E-03,  1.408855492751006E-02, -5.911738155490508E-07,
2464559.500000000, A.D. 2035-Aug-20 00:00:00.0000,  8.424557407456448E-01, -5.607606454548425E-01,  4.042454238170286E-05,  9.250321554114871E-03,  1.424987305533513E-02, -5.933184386869349E-07,
2464560.500000000, A.D. 2035-Aug-21 00:00:00.0000,  8.515860996408439E-01, -5.464316399043170E-01,  3.981683448704052E-05,  9.009959036712848E-03,  1.440752686521249E-02, -6.275352243370850E-07,
2464561.500000000, A.D. 2035-Aug-22 00:00:00.0000,  8.604747828576987E-01, -5.319468163629066E-01,  3.915858990840996E-05,  8.766968281756568E-03,  1.456150627642729E-02, -6.943397939875148E-07,
2464562.500000000, A.D. 2035-Aug-23 00:00:00.0000,  8.691191548094175E-01, -5.173098601167440E-01,  3.841767788622110E-05,  8.521333106643846E-03,  1.471178678788214E-02, -7.925115438851570E-07,
2464563.500000000, A.D. 2035-Aug-24 00:00:00.0000,  8.775165599174596E-01, -5.025244896938510E-01,  3.756413021125245E-05,  8.273030387049055E-03,  1.485832588279989E-02, -9.189273922970978E-07,
2464564.500000000, A.D. 2035-Aug-25 00:00:00.0000,  8.856643178566954E-01, -4.875944763381795E-01,  3.657208110091503E-05,  8.022034583386189E-03,  1.500106025725892E-02, -1.068505278474723E-06,
2464565.500000000, A.D. 2035-Aug-26 00:00:00.0000,  8.935597237766131E-01, -4.725236658115546E-01,  3.542170835787096E-05,  7.768323167093467E-03,  1.513990394694393E-02, -1.234259064420726E-06,
2464566.500000000, A.D. 2035-Aug-27 00:00:00.0000,  9.012000544405437E-01, -4.573160015577731E-01,  3.410105707246199E-05,  7.511883064976239E-03,  1.527474753286159E-02, -1.407484664176549E-06,
